time,open,high,low,close,Volume
1739390700,6055.8,6056.72,6055.04,6056.06,21999590
1739391000,6055.99,6057.6,6054.86,6055.36,22211050
1739391300,6055.31,6055.46,6053.79,6054.3,24202550
1739391600,6054.38,6055.28,6053.84,6054.41,26600120
1739391900,6054.35,6055.28,6050.98,6050.98,29116860
1739392200,6051.03,6052.97,6050.29,6052.8,30671290
1739392500,6052.83,6053.41,6049.6,6050.06,38277110
1739392800,6050.15,6051.36,6045.2,6045.5,40755230
1739393100,6045.54,6047.23,6044.48,6046.29,46215110
1739393400,6047.67,6049.66,6043.38,6047.58,80079230
1739393700,6050.37,6052.77,6048.68,6051,171410930
1739394000,6051.32,6051.98,6051.32,6051.98,415415360
1739457000,6060.59,6069.24,6060.59,6064.89,141244622
1739457300,6064.66,6065.92,6050.95,6054.72,51536994
1739457600,6054.88,6063.18,6053.31,6062.96,42644499
1739457900,6063.31,6065.64,6058.11,6059.32,43990085
1739458200,6059.69,6062.82,6058.04,6061.78,37813090
1739458500,6061.89,6068.91,6061.26,6066.86,46825470
1739458800,6067.46,6075.51,6067.03,6069.19,51045320
1739459100,6069.22,6070.79,6061.96,6067.47,41484300
1739459400,6067.67,6074.07,6067.23,6070.97,39624100
1739459700,6071.31,6079.37,6071.31,6079.35,35981670
1739460000,6079.33,6082.23,6078.16,6080.83,41308800
1739460300,6080.88,6081.64,6075.44,6078.91,37416610
1739460600,6078.9,6083.06,6078.29,6082.19,33254440
1739460900,6082.16,6088.52,6081.48,6087.8,38670120
1739461200,6087.81,6093.19,6087.5,6091.1,37464980
1739461500,6091.03,6091.49,6088.49,6089.49,34826840
1739461800,6089.4,6090.14,6086.91,6088.2,28964860
1739462100,6088.1,6088.54,6085.35,6088.54,28607270
1739462400,6088.58,6089.39,6087.62,6088.43,27507000
1739462700,6088.52,6092.93,6088.2,6090.85,34270930
1739463000,6090.76,6093.2,6090.19,6091.97,27916360
1739463300,6092.14,6092.18,6088.09,6091.53,24769500
1739463600,6091.44,6091.52,6088.47,6091.36,25980850
1739463900,6091.03,6091.33,6084.44,6085.03,26403140
1739464200,6085.02,6085.88,6081.74,6085.69,26888020
1739464500,6085.69,6087.45,6083.23,6083.44,24556730
1739464800,6083.61,6085.72,6083.55,6084.52,24025190
1739465100,6084.56,6085.37,6084.21,6085.31,22682380
1739465400,6085.37,6086.44,6081.04,6081.26,19900660
1739465700,6081.26,6081.37,6075.69,6079.04,23874830
1739466000,6078.83,6082.46,6075.63,6082.46,22180880
1739466300,6082.38,6084.06,6081.4,6082.25,20925490
1739466600,6082.25,6082.61,6077.7,6079.85,22280620
1739466900,6079.9,6081.45,6079.32,6079.36,18204310
1739467200,6079.32,6083.24,6078.91,6082.89,19125630
1739467500,6082.82,6083.77,6082.03,6082.96,18306460
1739467800,6082.93,6083.44,6080.76,6083.35,18111010
1739468100,6083.35,6084.02,6082.74,6082.98,19123100
1739468400,6082.95,6084.02,6081.39,6082.46,18659690
1739468700,6082.46,6087.07,6082.45,6085.93,20901720
1739469000,6086.04,6086.17,6082.22,6083.41,17092770
1739469300,6083.44,6083.87,6076.17,6079.36,22647060
1739469600,6079.45,6079.6,6076.42,6077.73,18450320
1739469900,6077.82,6078.6,6077.21,6078.25,16724940
1739470200,6078.28,6080.9,6077.21,6080,21290680
1739470500,6079.99,6080.28,6068.42,6070.99,25790380
1739470800,6070.92,6078.4,6070.05,6077.76,20210010
1739471100,6077.8,6081.21,6077.51,6079.55,19425170
1739471400,6079.67,6081.67,6078.97,6080.88,17122040
1739471700,6080.64,6084.67,6080.38,6084.67,20598960
1739472000,6084.75,6085.8,6072.08,6080.28,33871290
1739472300,6080.32,6084.72,6078.71,6083.8,18970160
1739472600,6083.93,6084.86,6077.18,6083.46,29968960
1739472900,6083.53,6089.61,6081.99,6089.26,23573160
1739473200,6089.27,6094.4,6088.25,6094.3,24052430
1739473500,6094.28,6098.91,6092.87,6097.66,23681520
1739473800,6097.71,6098.18,6095.45,6097.83,22827340
1739474100,6097.87,6101.43,6097.38,6100.14,24423230
1739474400,6100.14,6101.51,6098.12,6098.73,23455210
1739474700,6098.74,6100.56,6097.89,6100.14,21915840
1739475000,6100.13,6104.03,6099.1,6103.5,22492400
1739475300,6103.5,6106.2,6103.14,6104.85,21714030
1739475600,6104.85,6104.85,6102.17,6102.73,22000310
1739475900,6102.82,6104.64,6101.89,6104.34,21951960
1739476200,6104.41,6109.99,6104.41,6108.75,23602490
1739476500,6108.78,6109.48,6104.91,6105.93,28721290
1739476800,6106.01,6109.22,6105.44,6108.36,23913220
1739477100,6108.37,6111.01,6107.58,6110.4,25819390
1739477400,6110.47,6110.88,6108.69,6110.21,25638400
1739477700,6110.16,6114.46,6109.78,6114.09,26487050
1739478000,6114.13,6114.5,6110.85,6110.88,27989970
1739478300,6110.92,6112.85,6109.35,6112.85,28637810
1739478600,6112.9,6112.9,6109.6,6109.98,34470740
1739478900,6110.06,6112.29,6109.58,6112.13,37386470
1739479200,6112.13,6112.31,6108.81,6109.27,39069320
1739479500,6109.24,6112,6108.58,6111.7,42215160
1739479800,6111.67,6113.2,6109.47,6111.83,76577820
1739480100,6112.57,6116.91,6110.77,6114.7,172159470
1739480400,6114.93,6115.08,6114.93,6115.08,400155260
1739543400,6117.62,6122.08,6116.08,6118.7,145739053
1739543700,6118.8,6121.19,6114.81,6119.8,54798046
1739544000,6120.08,6122.35,6119.11,6120.72,54849976
1739544300,6120.83,6122.35,6118.46,6121.31,50755315
1739544600,6121.11,6123,6119.57,6120.62,43018710
1739544900,6120.55,6122.06,6119.29,6121.16,43305920
1739545200,6120.87,6123.02,6115.99,6123.02,49565550
1739545500,6122.94,6126.92,6122.51,6126.62,44823270
1739545800,6126.49,6127.47,6122.81,6123.67,37532200
1739546100,6123.83,6124.65,6119.1,6119.8,37242480
1739546400,6119.8,6122.3,6118.59,6121.61,32931420
1739546700,6121.68,6123.04,6119.3,6119.5,36556420
1739547000,6119.44,6119.62,6117.51,6118.37,34956910
1739547300,6118.53,6120.76,6116.14,6117.84,36563940
1739547600,6117.94,6117.94,6114.15,6117.65,31563940
1739547900,6117.71,6121.72,6117.65,6121.25,29551780
1739548200,6121.37,6122.87,6119.82,6122.26,28921820
1739548500,6122.26,6123.62,6121.28,6122.09,26384810
1739548800,6122.23,6123.27,6119.44,6122.2,29239730
1739549100,6122.2,6125.34,6121.46,6124.71,24969240
1739549400,6124.69,6125.7,6121.05,6121.55,28686450
1739549700,6121.59,6122.12,6115.17,6115.55,24396470
